Bug-ID;OB-ID;OB-Text;OB-in-Title?;Bug-Type;OB-Category;OB-Rating;OB-Text;Ground-Truth;Ranked-Document;First-Rank;Reciprocal-Rank;Average-Precision;h@1;h@2;h@3;h@4;h@5;h@6;h@7;h@8;h@9;h@10;Can-Retrieve-Any-Document?
Bug53;1;This appears to be a cosmetic issue only - the second new file is named something.todo.txt, so the app is correctly remembering the user's last settings, but nonetheless it looks odd and confusing to the user.;0;Wrong information is displayed;Hard;5;This appears to be a cosmetic issue only - the second new file is named something.todo.txt, so the app is correctly remembering the user's last settings, but nonetheless it looks odd and confusing to the user.;[f96bea99a9d9d2407a2ee17301c93ab4334275cf97231c28c55bd2f47e5d2a08];{3f03fc6d6a0c45382fbf6819972af85b7e3ce6f81a73cd9501c8bcc3c4ac69e5=0.13698809, f96bea99a9d9d2407a2ee17301c93ab4334275cf97231c28c55bd2f47e5d2a08=0.031737052, 62a8acd3136a818d6de42578fa092cfa6c7d56dcae1375a64038751c675b4e8e=0.02841083, 83b17d617cca3cc71ca6a8f8392164db50b1a1cbae2afa9faf3c9682df65d65e=0.02841083, 40632dfced0e880b2b6fdaa04ed6a1b08e78ecbfa5e76bfe2a93c4a4727eea2e=0.025352431, 152b4711f5fbd52afee52c62bcfd93e6e6895adb08a222faf8ecc31def006f4d=0.02236035, cc890c580b31021c618066f562ee26ae36003e05b0bf9fc5681fa4faec9b6f7e=0.02236035, 2a2b2fe25ee74a4be63b08b87e9a414fdb13bb8e33979a0709cbcec59d44240f=0.02236035, 63f60933ee4cb6251409fbf8a87d489ba83a4129dc7463aed20982c075801baf=0.02236035, c38fc0571ee406f27d4986dc2111f06c14d5a93fdca606ea9b8bdcb29171892a=0.02236035, 032074889ae13aa3af92164c7345eaa0196249a6a701967040a6b3ee1e79a90d=0.01944637, 8f969381112ced60772b597235052c126eff057f2c0b9bb976b0602f9241b887=0.0147815645, 3f1f33ab1f80b516bb5deff566d02b870ea4cfcbe151d4da37fdf246f3f4b2cb=0.014246306, ec7dddc482e8c2c5944bd66aabef35c0fd76379c32e07375c2aa30a1333e023c=0.009750877, 9c531c27402376516cb4a98fe6c2a02202c039d203a9ef1c6ec93395417e1780=0.007979004, ba5f8c87b84e83d57767a5b9e0596df97bd168e96fa854003b0f7a7616b3d23a=0.006716533, 982a0299c7a69a983e4ec36a44c49e0e31aa1d3a7aea8a89d052c7ff575cdefa=0.0062524783, 8caaa3ff0146b1a0ef0e6650992db8c7ed34370b7ddb864f687bd0554728d18c=0.0060716034, e96e358a5e2d3e5dc296b6331cb2d6348edeb874e1cf6e4affcc9c039294c64c=0.0057977964, 9c36844b132a6612d2b8352de0042c4d54416dffa57490561487146ce4b846b9=0.0057977964, fc49233539647468e8b7860bd40cd4a022b54c272a926843e349b2a7b773ea7c=0.0052103987, 7f233587116ee56353faa1389c620634d92a340b792a032da86b6ca347b659e8=0.004831497, 8a696c78e2efc1feae510cb8a8de1ed052b74a0c7fb8089b686a782d025ac141=0.004553702, 892323c73d78e80f60747814b77eee66fcb7f3c1fd7ba8b743bcf82b79a0380c=0.0044195266, dd14c71efac93d9e52ff2d95530591283f2894bc915580a5dc3bcdbff7ac643b=0.004193155, 4d5c4bc3e024fd5709f2ce85d59d33684c837ec3f8f9c9f9f47ca82a929ed80f=0.0033820479, fa958d4db629580c3cc7bc292c3468af31548cd359da11fd6be6e5b601ab15a8=0.0031895186, b8db36e3570be34a7538fb70b476b218c7f15b8cd8617d526916221bae62e4fc=0.003144866, 16b557d9c9cd071ad837a7a406c7f33d70a975e00bb3cd2fd59e276ab9e35b3f=0.0027622038, 96822bc177d8ef6c24aa9d0676aef514a9e6f84c2bdee102b9ba86748747e1b7=0.0027063962, c8512c5d658161f9f20e2f96124353680ceb14ddc3660175d9ef8392754fe93d=0.001781582, 0de81c6ee546a153a5384b40f229b2d920375f82815897224de98af91a06ae94=0.0011921251, 9b6f924b413f8b61baaa7dfbd25dbc2a80d54bbecb11116e0eed2837aa9f9eab=9.537002E-4, f822351ebaf1c139f68c6313bd181bb386bbca66ea2f5a82daba840581b5261f=7.152751E-4, e8320dac4f6e1a0b704f070cfdfd7ffdce1ce4101bb8630184b201eef54d9368=5.960626E-4, 8d942cb3ec958baa27a2ef73f669f5aaae85be0d93dc269b2c209b75c16ec0f3=5.960626E-4};2.0;0.5;0.5;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug54;0;Save button makes the file not save;1;Undesirable  behavior ;Easy;5;Save button makes the file not save;[9b7efcd5a7315e14892e6d76fa837904769af75d58bee4f1903ebbaa2a4adaba, 50a4158eecff65c50d487a2b1154d04f943e9a1add28efb389fa7fdea331fa37, ba43740120aca9172e3124f0e25ca14b533d3398bd1311c0b88fcdacc00f0d3d, d2296b40b5f56eb177b6e852e481500944cc150e360c22a9d0a003b0eb2e83a5];{50dec947cb6a3d2f5ce424e3fc2b4c9a80e3f206a36dbcdc0852de54a2dc5e31=0.2394706, 0de81c6ee546a153a5384b40f229b2d920375f82815897224de98af91a06ae94=0.17040817, 9b6f924b413f8b61baaa7dfbd25dbc2a80d54bbecb11116e0eed2837aa9f9eab=0.13632654, 50a4158eecff65c50d487a2b1154d04f943e9a1add28efb389fa7fdea331fa37=0.10731773, 8ebc121da398ab6d052920afbb6a74f8de9d0644baf140254332d334166fe831=0.10254893, 49ee475f49ab0ac77b3cfc0cef4d1277c28a2c8058cc71864c16c3f496b07f4e=0.0934501, ba43740120aca9172e3124f0e25ca14b533d3398bd1311c0b88fcdacc00f0d3d=0.08033262, 1f9c294889473a706b308a348e8b53e8ba352bd4a5789b60d4e900b2671065a5=0.06150621, 2db286f7d102aaf98ce9108f584a555d6a2b4c28b7a25f0c633999ea71f9da91=0.052719615, dc2b3b99ba8550cfb84d869dab07a9f27a940296ecd4e13b6abab02a41e6110a=0.052719615, 14d3ad4db19c66d67486848134d15968643092d36ea4481ff377c9c025edef23=0.043491464, d312c2562a3ba945ef5afcc7f18036b28c581e10b81e81e11feb89eb031b734e=0.026359808, 502fd01f1a3a67ec828027250b3f8a4edae6f26f14e9a9b98706311ad1fb0ce6=0.024762644, b97592862ad505b0a694602e065534a2297789f6ef64e852eb77bdf752b6ea9b=0.024762644, 8ec21fccac390e373079a54b51f4c88ca42fd5e4dfbcef738271a90ba774a3f8=0.024762644, 62db46e50b344b9542c74faa534a097f3e3166997bdd148ad2371a068e8bcb57=0.021745732, d2296b40b5f56eb177b6e852e481500944cc150e360c22a9d0a003b0eb2e83a5=0.018639198, 8b209912f1ed733068fed8a4958fbf457cb0bb56f84c44e71cf99897a806731c=0.017573204, b68d92edf2794dc7f7b1a7c4c018bc5bb88e0368e61c2e5eaa46ef6213f97522=0.017573204, 701e592d64c308421d4c30f5579080c792f32f50ef85a211b457d3de51c2456d=0.013179904};4.0;0.25;0.17804621848739496;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug54;1;6. Note is NOT created;0;Undesirable  behavior ;Easy;4;6. Note is NOT created;[9b7efcd5a7315e14892e6d76fa837904769af75d58bee4f1903ebbaa2a4adaba, 50a4158eecff65c50d487a2b1154d04f943e9a1add28efb389fa7fdea331fa37, ba43740120aca9172e3124f0e25ca14b533d3398bd1311c0b88fcdacc00f0d3d, d2296b40b5f56eb177b6e852e481500944cc150e360c22a9d0a003b0eb2e83a5];{dc2b3b99ba8550cfb84d869dab07a9f27a940296ecd4e13b6abab02a41e6110a=0.40964544, 50dec947cb6a3d2f5ce424e3fc2b4c9a80e3f206a36dbcdc0852de54a2dc5e31=0.14055738, 8ec21fccac390e373079a54b51f4c88ca42fd5e4dfbcef738271a90ba774a3f8=0.11825445, d312c2562a3ba945ef5afcc7f18036b28c581e10b81e81e11feb89eb031b734e=0.10679535, 50a4158eecff65c50d487a2b1154d04f943e9a1add28efb389fa7fdea331fa37=0.0689361, 8ebc121da398ab6d052920afbb6a74f8de9d0644baf140254332d334166fe831=0.067971915, 49ee475f49ab0ac77b3cfc0cef4d1277c28a2c8058cc71864c16c3f496b07f4e=0.067971915, 8b209912f1ed733068fed8a4958fbf457cb0bb56f84c44e71cf99897a806731c=0.058132026, b68d92edf2794dc7f7b1a7c4c018bc5bb88e0368e61c2e5eaa46ef6213f97522=0.058132026, ba43740120aca9172e3124f0e25ca14b533d3398bd1311c0b88fcdacc00f0d3d=0.05744675, 502fd01f1a3a67ec828027250b3f8a4edae6f26f14e9a9b98706311ad1fb0ce6=0.030829161, d2296b40b5f56eb177b6e852e481500944cc150e360c22a9d0a003b0eb2e83a5=0.030829161, b97592862ad505b0a694602e065534a2297789f6ef64e852eb77bdf752b6ea9b=0.030829161, e62c522c0df856f2a0226f98853147fd1f8f7b09a2028ce34e6734e8b0f64e6d=0.030829161, 701e592d64c308421d4c30f5579080c792f32f50ef85a211b457d3de51c2456d=0.030829161, 9b7efcd5a7315e14892e6d76fa837904769af75d58bee4f1903ebbaa2a4adaba=0.030829161, ecfa5c55cabaa839afa52cad45c666a8b91a78b3844e558062adbed8ff36d4f7=0.02569097};5.0;0.2;0.22435897435897434;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug54;2;If I wait then the note is not created.;0;Undesirable  behavior ;Easy;4;If I wait then the note is not created.;[9b7efcd5a7315e14892e6d76fa837904769af75d58bee4f1903ebbaa2a4adaba, 50a4158eecff65c50d487a2b1154d04f943e9a1add28efb389fa7fdea331fa37, ba43740120aca9172e3124f0e25ca14b533d3398bd1311c0b88fcdacc00f0d3d, d2296b40b5f56eb177b6e852e481500944cc150e360c22a9d0a003b0eb2e83a5];{dc2b3b99ba8550cfb84d869dab07a9f27a940296ecd4e13b6abab02a41e6110a=0.16439667, 50dec947cb6a3d2f5ce424e3fc2b4c9a80e3f206a36dbcdc0852de54a2dc5e31=0.05640772, 8ec21fccac390e373079a54b51f4c88ca42fd5e4dfbcef738271a90ba774a3f8=0.047457233, d312c2562a3ba945ef5afcc7f18036b28c581e10b81e81e11feb89eb031b734e=0.042858526, 50a4158eecff65c50d487a2b1154d04f943e9a1add28efb389fa7fdea331fa37=0.02766506, 8ebc121da398ab6d052920afbb6a74f8de9d0644baf140254332d334166fe831=0.027278116, 49ee475f49ab0ac77b3cfc0cef4d1277c28a2c8058cc71864c16c3f496b07f4e=0.027278116, 8b209912f1ed733068fed8a4958fbf457cb0bb56f84c44e71cf99897a806731c=0.023329226, b68d92edf2794dc7f7b1a7c4c018bc5bb88e0368e61c2e5eaa46ef6213f97522=0.023329226, ba43740120aca9172e3124f0e25ca14b533d3398bd1311c0b88fcdacc00f0d3d=0.023054218, 502fd01f1a3a67ec828027250b3f8a4edae6f26f14e9a9b98706311ad1fb0ce6=0.012372191, d2296b40b5f56eb177b6e852e481500944cc150e360c22a9d0a003b0eb2e83a5=0.012372191, b97592862ad505b0a694602e065534a2297789f6ef64e852eb77bdf752b6ea9b=0.012372191, e62c522c0df856f2a0226f98853147fd1f8f7b09a2028ce34e6734e8b0f64e6d=0.012372191, 701e592d64c308421d4c30f5579080c792f32f50ef85a211b457d3de51c2456d=0.012372191, 9b7efcd5a7315e14892e6d76fa837904769af75d58bee4f1903ebbaa2a4adaba=0.012372191, ecfa5c55cabaa839afa52cad45c666a8b91a78b3844e558062adbed8ff36d4f7=0.01031016};5.0;0.2;0.22435897435897434;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug55;0;[BUG] Categories are displayed off the screen;1;Component is not displayed (correctly);Hard;2;[BUG] Categories are displayed off the screen;[6b13d5f9b12d523b662e5fe27e1b8ffd58a90036afa39b45cdcd69c626347a09];{68025fb2a531a83664c0970d91d3a9e254134d5763e241cdaadf42856f13f830=0.06734096, 57e0b4676fd2d71751bdc1930bccffa1ff7be84d62f3e9472c58784482bd4c4c=0.06734096};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug55;1;The categories of a categorical trait are displayed off-screen, especially if they are large words or multiple words.;0;Component is not displayed (correctly);Hard;5;The categories of a categorical trait are displayed off-screen, especially if they are large words or multiple words.;[6b13d5f9b12d523b662e5fe27e1b8ffd58a90036afa39b45cdcd69c626347a09];{68025fb2a531a83664c0970d91d3a9e254134d5763e241cdaadf42856f13f830=0.08642541, 57e0b4676fd2d71751bdc1930bccffa1ff7be84d62f3e9472c58784482bd4c4c=0.08642541, d2fcd9d94dcd6cd7fb21e18aafd86cae25d24dc83845b171c8af6a00bebb8e00=0.0063877027, 3289298e7d63eb47d112a677a540c55934077f907ccd61d26b2c72593fcd9e6b=0.002299135, ed51f7e4ed833a198b43e7c74c07c1b0fe0024dea3fe9efcc51fe04c2d6d677e=0.0022378133, 7a5ecdff7ad868c704f89324c9c0f0ccc863714c5ff8245f219f484f76003105=0.0021747637, 1d7cf5c3533c50481f0a731c43d126a4c41e4d4de9011697c4adf6146c55c03b=0.002131695, 63718f327f844c91f05f2e21b3c8ee923951a233e1d888c6272e646bbffffb2c=0.0017581923, 9bd62632d93761fa3ab516e0276b0c97baa147c1a6549289cf858e1c6cd4fe2c=0.0015226392, 3b43219d969595a82e004a198a4bfedd6c0987be4148acf490fe0bd4e0f58305=0.0015226392, 30e26e0f02d881391b4208691eea598595867423d56ad8fc3b67d9a09011736e=0.0015226392, 06e996d805fa3cb727642df70060b52afeba0029189970c667541e74f405a889=0.0015226392, fce33d6a67c09a5f693860f1be16b64cdc0658eed695684e4b957c86daf9657b=0.0015226392, d6ee0d85df4a6ca81ceb1ff82ad50828705f0aac2419cc07880011d875a51fdb=0.0015226392, 6b13d5f9b12d523b662e5fe27e1b8ffd58a90036afa39b45cdcd69c626347a09=0.0015226392, f5793ce08130c9a801138881f6bd57de91c07effdc2e692dc89c50068782c75a=0.0015226392, 68763c0e98aeb341ad29342cee83bfb6a9f398d5e6418a5c2acd1e678e969dff=0.0015226392, 00223f5fccc0f6993fb74d3de60faf85d927097846755d86955b9181d3d9e28e=0.0012181114, 5713d5c62f3299faae37259d9f0fdd1dd757cb36a5b79ffc8c5eb881d940d476=0.0012181114, 14d2abc66a9d8a85c5e01f62d91ba14cfe81e1cb108dff729f6941c1355dbe55=0.0012181114, f7b809a9bc72e874e019ab8947bea536eec5f7c89403382d4e88107dddcbc088=0.0012181114, 95a309b7878651fb515f33add8b192b6ec29c0719b6eab3da80d84fc5f23c26b=0.0010549155};13.0;0.07692307692307693;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug56;0;[BUG] Unable to change label size when printing to Zebra printer;1;Unclickable component;Easy;3;[BUG] Unable to change label size when printing to Zebra printer;[409ff6cb622ffe0858fde221d4b588361bce6f3006d48a1a52d428bae3ef83f7];{409ff6cb622ffe0858fde221d4b588361bce6f3006d48a1a52d428bae3ef83f7=0.09293977, e822557e8760b2188bd8b7aaaa50359d7bbca2ef9ed9e009a74a92f3e14b581e=0.052785356, 98c7b97b37ea5abef4d39c5eaa6f9e8121a8afa352ca9163ad21ceccb170598a=0.052785356, d2fcd9d94dcd6cd7fb21e18aafd86cae25d24dc83845b171c8af6a00bebb8e00=0.039589014};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug56;1;After adding a trait in the ""Zebra Label Print"" format we are unable to change the label size.;0;Unclickable component;Easy;3;After adding a trait in the ""Zebra Label Print"" format we are unable to change the label size.;[409ff6cb622ffe0858fde221d4b588361bce6f3006d48a1a52d428bae3ef83f7];{e822557e8760b2188bd8b7aaaa50359d7bbca2ef9ed9e009a74a92f3e14b581e=0.47769627, 98c7b97b37ea5abef4d39c5eaa6f9e8121a8afa352ca9163ad21ceccb170598a=0.47769627, 409ff6cb622ffe0858fde221d4b588361bce6f3006d48a1a52d428bae3ef83f7=0.18092325, d2fcd9d94dcd6cd7fb21e18aafd86cae25d24dc83845b171c8af6a00bebb8e00=0.13418962, 1d7cf5c3533c50481f0a731c43d126a4c41e4d4de9011697c4adf6146c55c03b=0.061720185, ed51f7e4ed833a198b43e7c74c07c1b0fe0024dea3fe9efcc51fe04c2d6d677e=0.014435927, 7a5ecdff7ad868c704f89324c9c0f0ccc863714c5ff8245f219f484f76003105=0.014240828, fce33d6a67c09a5f693860f1be16b64cdc0658eed695684e4b957c86daf9657b=0.013563764, 68763c0e98aeb341ad29342cee83bfb6a9f398d5e6418a5c2acd1e678e969dff=0.013563764, 63718f327f844c91f05f2e21b3c8ee923951a233e1d888c6272e646bbffffb2c=0.0027202496, 9bd62632d93761fa3ab516e0276b0c97baa147c1a6549289cf858e1c6cd4fe2c=0.0023558054, 30e26e0f02d881391b4208691eea598595867423d56ad8fc3b67d9a09011736e=0.0023558054, 06e996d805fa3cb727642df70060b52afeba0029189970c667541e74f405a889=0.0023558054, d6ee0d85df4a6ca81ceb1ff82ad50828705f0aac2419cc07880011d875a51fdb=0.0023558054, f5793ce08130c9a801138881f6bd57de91c07effdc2e692dc89c50068782c75a=0.0023558054, 00223f5fccc0f6993fb74d3de60faf85d927097846755d86955b9181d3d9e28e=0.0018846443, 5713d5c62f3299faae37259d9f0fdd1dd757cb36a5b79ffc8c5eb881d940d476=0.0018846443, 14d2abc66a9d8a85c5e01f62d91ba14cfe81e1cb108dff729f6941c1355dbe55=0.0018846443, f7b809a9bc72e874e019ab8947bea536eec5f7c89403382d4e88107dddcbc088=0.0018846443, 95a309b7878651fb515f33add8b192b6ec29c0719b6eab3da80d84fc5f23c26b=0.0016321499};3.0;0.3333333333333333;0.3333333333333333;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug56;2;When collecting data, the drop-down menus for Text, Barcode and Copies are also not available.;0;Unclickable component;Easy;3;When collecting data, the drop-down menus for Text, Barcode and Copies are also not available.;[409ff6cb622ffe0858fde221d4b588361bce6f3006d48a1a52d428bae3ef83f7];{409ff6cb622ffe0858fde221d4b588361bce6f3006d48a1a52d428bae3ef83f7=0.065528914, e8a7712ad649e9ece119057d90bb9c0e27823671d4f030a791d0ceec2fa7ccb0=0.04079751, ed51f7e4ed833a198b43e7c74c07c1b0fe0024dea3fe9efcc51fe04c2d6d677e=0.020238433, 7a5ecdff7ad868c704f89324c9c0f0ccc863714c5ff8245f219f484f76003105=0.019444456, 95a309b7878651fb515f33add8b192b6ec29c0719b6eab3da80d84fc5f23c26b=0.014424099, fef269db85037dc1e0605894d02d70e045f40e1c6b3aba14ca45beadc4a1e559=0.0030147382, 9bd62632d93761fa3ab516e0276b0c97baa147c1a6549289cf858e1c6cd4fe2c=0.002664677, 30e26e0f02d881391b4208691eea598595867423d56ad8fc3b67d9a09011736e=0.002664677, 06e996d805fa3cb727642df70060b52afeba0029189970c667541e74f405a889=0.002664677, fce33d6a67c09a5f693860f1be16b64cdc0658eed695684e4b957c86daf9657b=0.002664677, 63718f327f844c91f05f2e21b3c8ee923951a233e1d888c6272e646bbffffb2c=0.002664677, d6ee0d85df4a6ca81ceb1ff82ad50828705f0aac2419cc07880011d875a51fdb=0.002664677, f5793ce08130c9a801138881f6bd57de91c07effdc2e692dc89c50068782c75a=0.002664677, 68763c0e98aeb341ad29342cee83bfb6a9f398d5e6418a5c2acd1e678e969dff=0.002664677, d2fcd9d94dcd6cd7fb21e18aafd86cae25d24dc83845b171c8af6a00bebb8e00=0.0022610538, 00223f5fccc0f6993fb74d3de60faf85d927097846755d86955b9181d3d9e28e=0.0021317417, 5713d5c62f3299faae37259d9f0fdd1dd757cb36a5b79ffc8c5eb881d940d476=0.0021317417, 14d2abc66a9d8a85c5e01f62d91ba14cfe81e1cb108dff729f6941c1355dbe55=0.0021317417, f7b809a9bc72e874e019ab8947bea536eec5f7c89403382d4e88107dddcbc088=0.0021317417};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug71;0;Favorites bar doesn't appear under specific UI settings;1;Undesirable  behavior ;Easy;4;Favorites bar doesn't appear under specific UI settings;[9c71fea6827fd6c144016abb8964b5a9e484fb0d3f1018895d558fddbfb63049, 529470124c13641f288fc86686f5f56d61351df49e0ab38134d56c99b376e642];{fbe9a70e07071e41642f08ff3d627c0158f523cd6f54bc71a263135bbf456905=0.23366286, 987563bac03e925fe09460bd086728fb95a2f5fd0960a4399f89a57c56e85745=0.18530363, 889b245c8fe8497228dd51a0dbdf16ddfacbe8a5de4ddf33a478af5ce1171681=0.060011793, 462902e6bfaa468f05bddcbe852fd69906ea9776a3ff1a694237b5015c2f4a08=0.05880294, 91a7c268cef8b18f112811b6620d92db8144353f756c10777acaf4a5ebe4f8b8=0.031027323, 8f8c84fde2a9561aa455cd726c0ea4e4f9b34abbd0f5c528830062af7e3f5ae8=0.027148908, 529470124c13641f288fc86686f5f56d61351df49e0ab38134d56c99b376e642=0.016003145, 4631f06b73a255a699b5c119d89363cb0055f9f823e216300d66c1661c68d418=0.009696038};7.0;0.14285714285714285;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1
Bug71;1;After updating to a newer version of KISS launcher, I am no longer able to make the shortcut bar appear.;0;Undesirable  behavior ;Easy;5;After updating to a newer version of KISS launcher, I am no longer able to make the shortcut bar appear.;[9c71fea6827fd6c144016abb8964b5a9e484fb0d3f1018895d558fddbfb63049, 529470124c13641f288fc86686f5f56d61351df49e0ab38134d56c99b376e642];{529470124c13641f288fc86686f5f56d61351df49e0ab38134d56c99b376e642=0.03641162, 91a7c268cef8b18f112811b6620d92db8144353f756c10777acaf4a5ebe4f8b8=0.034279943, 8f8c84fde2a9561aa455cd726c0ea4e4f9b34abbd0f5c528830062af7e3f5ae8=0.02999495, 9c71fea6827fd6c144016abb8964b5a9e484fb0d3f1018895d558fddbfb63049=0.017670892, 462902e6bfaa468f05bddcbe852fd69906ea9776a3ff1a694237b5015c2f4a08=0.01692455, 10d4459678198e0b14aeb0f94bbf110fa8beccc456e9671b2f39bdb9b629e0b5=0.015660457, 0de81c6ee546a153a5384b40f229b2d920375f82815897224de98af91a06ae94=0.013223218, 889b245c8fe8497228dd51a0dbdf16ddfacbe8a5de4ddf33a478af5ce1171681=0.012896782, 987563bac03e925fe09460bd086728fb95a2f5fd0960a4399f89a57c56e85745=0.011874034, fbe9a70e07071e41642f08ff3d627c0158f523cd6f54bc71a263135bbf456905=0.007394433};1.0;1.0;0.75;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug71;2;When enabled, the favorites bar will not appear when I try to tap on the screen.;0;Undesirable  behavior ;Easy;4;When enabled, the favorites bar will not appear when I try to tap on the screen.;[9c71fea6827fd6c144016abb8964b5a9e484fb0d3f1018895d558fddbfb63049, 529470124c13641f288fc86686f5f56d61351df49e0ab38134d56c99b376e642];{889b245c8fe8497228dd51a0dbdf16ddfacbe8a5de4ddf33a478af5ce1171681=0.14857766, fbe9a70e07071e41642f08ff3d627c0158f523cd6f54bc71a263135bbf456905=0.07366222, 987563bac03e925fe09460bd086728fb95a2f5fd0960a4399f89a57c56e85745=0.042111948, 57112cff99c948ae9e802aade94b8d46a5de787506bff7f90d4aecfcf57470ec=0.01401079, 462902e6bfaa468f05bddcbe852fd69906ea9776a3ff1a694237b5015c2f4a08=0.010899374, 529470124c13641f288fc86686f5f56d61351df49e0ab38134d56c99b376e642=0.008808024};6.0;0.16666666666666666;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1
Bug71;3;When disabled, the favorites bar will stay present and not disappear until the search bar or the KISS button is pressed.;0;Undesirable  behavior ;Easy;5;When disabled, the favorites bar will stay present and not disappear until the search bar or the KISS button is pressed.;[9c71fea6827fd6c144016abb8964b5a9e484fb0d3f1018895d558fddbfb63049, 529470124c13641f288fc86686f5f56d61351df49e0ab38134d56c99b376e642];{fbe9a70e07071e41642f08ff3d627c0158f523cd6f54bc71a263135bbf456905=0.17050253, 987563bac03e925fe09460bd086728fb95a2f5fd0960a4399f89a57c56e85745=0.14239879, 529470124c13641f288fc86686f5f56d61351df49e0ab38134d56c99b376e642=0.114215545, 889b245c8fe8497228dd51a0dbdf16ddfacbe8a5de4ddf33a478af5ce1171681=0.08852525, 462902e6bfaa468f05bddcbe852fd69906ea9776a3ff1a694237b5015c2f4a08=0.067194, 9c71fea6827fd6c144016abb8964b5a9e484fb0d3f1018895d558fddbfb63049=0.034818098, 10d4459678198e0b14aeb0f94bbf110fa8beccc456e9671b2f39bdb9b629e0b5=0.026643733, 0de81c6ee546a153a5384b40f229b2d920375f82815897224de98af91a06ae94=0.015177551, 2db286f7d102aaf98ce9108f584a555d6a2b4c28b7a25f0c633999ea71f9da91=0.0060710204, 91a7c268cef8b18f112811b6620d92db8144353f756c10777acaf4a5ebe4f8b8=0.0040473468, 8f8c84fde2a9561aa455cd726c0ea4e4f9b34abbd0f5c528830062af7e3f5ae8=0.0035414284, 57112cff99c948ae9e802aade94b8d46a5de787506bff7f90d4aecfcf57470ec=0.0023755734, 4631f06b73a255a699b5c119d89363cb0055f9f823e216300d66c1661c68d418=0.0014847334};3.0;0.3333333333333333;0.3333333333333333;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug71;4;5. Check home screen to see there is no favorites bar, even after tapping the screen.;0;Undesirable  behavior ;Hard;3;5. Check home screen to see there is no favorites bar, even after tapping the screen.;[9c71fea6827fd6c144016abb8964b5a9e484fb0d3f1018895d558fddbfb63049, 529470124c13641f288fc86686f5f56d61351df49e0ab38134d56c99b376e642];{57112cff99c948ae9e802aade94b8d46a5de787506bff7f90d4aecfcf57470ec=0.14953655, 889b245c8fe8497228dd51a0dbdf16ddfacbe8a5de4ddf33a478af5ce1171681=0.14430028, fbe9a70e07071e41642f08ff3d627c0158f523cd6f54bc71a263135bbf456905=0.078092396, 987563bac03e925fe09460bd086728fb95a2f5fd0960a4399f89a57c56e85745=0.044644635, 462902e6bfaa468f05bddcbe852fd69906ea9776a3ff1a694237b5015c2f4a08=0.011554881, 529470124c13641f288fc86686f5f56d61351df49e0ab38134d56c99b376e642=0.009337755};6.0;0.16666666666666666;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1
Bug71;5;Now, I can't make the favorites bar appear at all without changing my settings.;0;Undesirable  behavior ;Easy;4;Now, I can't make the favorites bar appear at all without changing my settings.;[9c71fea6827fd6c144016abb8964b5a9e484fb0d3f1018895d558fddbfb63049, 529470124c13641f288fc86686f5f56d61351df49e0ab38134d56c99b376e642];{fbe9a70e07071e41642f08ff3d627c0158f523cd6f54bc71a263135bbf456905=0.16720891, 987563bac03e925fe09460bd086728fb95a2f5fd0960a4399f89a57c56e85745=0.1326031, 889b245c8fe8497228dd51a0dbdf16ddfacbe8a5de4ddf33a478af5ce1171681=0.042944383, 462902e6bfaa468f05bddcbe852fd69906ea9776a3ff1a694237b5015c2f4a08=0.04207933, 91a7c268cef8b18f112811b6620d92db8144353f756c10777acaf4a5ebe4f8b8=0.022203123, 8f8c84fde2a9561aa455cd726c0ea4e4f9b34abbd0f5c528830062af7e3f5ae8=0.019427732, 529470124c13641f288fc86686f5f56d61351df49e0ab38134d56c99b376e642=0.011451836, 4631f06b73a255a699b5c119d89363cb0055f9f823e216300d66c1661c68d418=0.006938476};7.0;0.14285714285714285;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1
